customer_no,timestamp,location,next_location
6746,2019-09-06 15:29:00,dairy,spices
6747,2019-09-06 15:29:00,dairy,dairy
6731,2019-09-06 15:29:00,drinks,checkout
6740,2019-09-06 15:29:00,fruit,checkout
6741,2019-09-06 15:29:00,fruit,checkout
6744,2019-09-06 15:29:00,fruit,checkout
6737,2019-09-06 15:29:00,spices,drinks
6731,2019-09-06 15:30:00,checkout,checkout
6740,2019-09-06 15:30:00,checkout,checkout
6741,2019-09-06 15:30:00,checkout,checkout
6744,2019-09-06 15:30:00,checkout,checkout
6742,2019-09-06 15:30:00,dairy,dairy
6743,2019-09-06 15:30:00,dairy,dairy
6747,2019-09-06 15:30:00,dairy,dairy
6737,2019-09-06 15:30:00,drinks,drinks
6745,2019-09-06 15:30:00,drinks,drinks
6746,2019-09-06 15:30:00,spices,drinks
6742,2019-09-06 15:31:00,dairy,dairy
6743,2019-09-06 15:31:00,dairy,dairy
6747,2019-09-06 15:31:00,dairy,spices
6737,2019-09-06 15:31:00,drinks,drinks
6745,2019-09-06 15:31:00,drinks,drinks
6746,2019-09-06 15:31:00,drinks,drinks
6742,2019-09-06 15:32:00,dairy,dairy
6743,2019-09-06 15:32:00,dairy,dairy
6737,2019-09-06 15:32:00,drinks,drinks
6745,2019-09-06 15:32:00,drinks,drinks
6746,2019-09-06 15:32:00,drinks,drinks
6748,2019-09-06 15:32:00,entry,fruit
6749,2019-09-06 15:32:00,entry,dairy
6750,2019-09-06 15:32:00,entry,dairy
6747,2019-09-06 15:32:00,spices,spices
6742,2019-09-06 15:33:00,dairy,dairy
6743,2019-09-06 15:33:00,dairy,dairy
6749,2019-09-06 15:33:00,dairy,dairy
6750,2019-09-06 15:33:00,dairy,dairy
6737,2019-09-06 15:33:00,drinks,drinks
6745,2019-09-06 15:33:00,drinks,drinks
6746,2019-09-06 15:33:00,drinks,fruit
6751,2019-09-06 15:33:00,entry,fruit
6748,2019-09-06 15:33:00,fruit,checkout
6747,2019-09-06 15:33:00,spices,dairy
6748,2019-09-06 15:34:00,checkout,checkout
6742,2019-09-06 15:34:00,dairy,dairy
6743,2019-09-06 15:34:00,dairy,dairy
6747,2019-09-06 15:34:00,dairy,spices
6749,2019-09-06 15:34:00,dairy,dairy
6750,2019-09-06 15:34:00,dairy,dairy
6737,2019-09-06 15:34:00,drinks,checkout
6745,2019-09-06 15:34:00,drinks,checkout
6746,2019-09-06 15:34:00,fruit,dairy
6751,2019-09-06 15:34:00,fruit,checkout
6737,2019-09-06 15:35:00,checkout,checkout
6745,2019-09-06 15:35:00,checkout,checkout
6751,2019-09-06 15:35:00,checkout,checkout
6742,2019-09-06 15:35:00,dairy,dairy
6743,2019-09-06 15:35:00,dairy,spices
6746,2019-09-06 15:35:00,dairy,dairy
6749,2019-09-06 15:35:00,dairy,dairy
6750,2019-09-06 15:35:00,dairy,checkout
6752,2019-09-06 15:35:00,entry,fruit
6747,2019-09-06 15:35:00,spices,checkout
6747,2019-09-06 15:36:00,checkout,checkout
6750,2019-09-06 15:36:00,checkout,checkout
6742,2019-09-06 15:36:00,dairy,dairy
6746,2019-09-06 15:36:00,dairy,dairy
6749,2019-09-06 15:36:00,dairy,dairy
6752,2019-09-06 15:36:00,fruit,spices
6743,2019-09-06 15:36:00,spices,drinks
6742,2019-09-06 15:37:00,dairy,drinks
6746,2019-09-06 15:37:00,dairy,dairy
6749,2019-09-06 15:37:00,dairy,dairy
6743,2019-09-06 15:37:00,drinks,spices
6752,2019-09-06 15:37:00,spices,checkout
6752,2019-09-06 15:38:00,checkout,checkout
6746,2019-09-06 15:38:00,dairy,dairy
6749,2019-09-06 15:38:00,dairy,dairy
6742,2019-09-06 15:38:00,drinks,drinks
6743,2019-09-06 15:38:00,spices,fruit
6746,2019-09-06 15:39:00,dairy,drinks
6749,2019-09-06 15:39:00,dairy,dairy
6742,2019-09-06 15:39:00,drinks,drinks
6753,2019-09-06 15:39:00,entry,drinks
6754,2019-09-06 15:39:00,entry,fruit
6743,2019-09-06 15:39:00,fruit,fruit
6749,2019-09-06 15:40:00,dairy,dairy
6742,2019-09-06 15:40:00,drinks,checkout
6746,2019-09-06 15:40:00,drinks,drinks
6753,2019-09-06 15:40:00,drinks,drinks
6743,2019-09-06 15:40:00,fruit,checkout
6754,2019-09-06 15:40:00,fruit,drinks
6742,2019-09-06 15:41:00,checkout,checkout
6743,2019-09-06 15:41:00,checkout,checkout
6749,2019-09-06 15:41:00,dairy,dairy
6746,2019-09-06 15:41:00,drinks,drinks
6753,2019-09-06 15:41:00,drinks,drinks
6754,2019-09-06 15:41:00,drinks,drinks
6755,2019-09-06 15:41:00,entry,drinks
6756,2019-09-06 15:41:00,entry,drinks
6749,2019-09-06 15:42:00,dairy,dairy
6746,2019-09-06 15:42:00,drinks,drinks
6753,2019-09-06 15:42:00,drinks,drinks
6754,2019-09-06 15:42:00,drinks,spices
6755,2019-09-06 15:42:00,drinks,checkout
6756,2019-09-06 15:42:00,drinks,drinks
6757,2019-09-06 15:42:00,entry,drinks
6758,2019-09-06 15:42:00,entry,fruit
6759,2019-09-06 15:42:00,entry,fruit
6755,2019-09-06 15:43:00,checkout,checkout
6749,2019-09-06 15:43:00,dairy,dairy
6746,2019-09-06 15:43:00,drinks,checkout
6753,2019-09-06 15:43:00,drinks,drinks
6756,2019-09-06 15:43:00,drinks,checkout
6757,2019-09-06 15:43:00,drinks,checkout
6760,2019-09-06 15:43:00,entry,fruit
6761,2019-09-06 15:43:00,entry,drinks
6762,2019-09-06 15:43:00,entry,fruit
6763,2019-09-06 15:43:00,entry,dairy
6764,2019-09-06 15:43:00,entry,drinks
6758,2019-09-06 15:43:00,fruit,checkout
6759,2019-09-06 15:43:00,fruit,fruit
6754,2019-09-06 15:43:00,spices,drinks
6746,2019-09-06 15:44:00,checkout,checkout
6756,2019-09-06 15:44:00,checkout,checkout
6757,2019-09-06 15:44:00,checkout,checkout
6758,2019-09-06 15:44:00,checkout,checkout
6749,2019-09-06 15:44:00,dairy,dairy
6763,2019-09-06 15:44:00,dairy,dairy
6753,2019-09-06 15:44:00,drinks,drinks
6754,2019-09-06 15:44:00,drinks,drinks
6761,2019-09-06 15:44:00,drinks,drinks
6764,2019-09-06 15:44:00,drinks,checkout
6765,2019-09-06 15:44:00,entry,fruit
6766,2019-09-06 15:44:00,entry,fruit
6767,2019-09-06 15:44:00,entry,spices
6768,2019-09-06 15:44:00,entry,spices
6769,2019-09-06 15:44:00,entry,drinks
6770,2019-09-06 15:44:00,entry,fruit
6759,2019-09-06 15:44:00,fruit,drinks
6760,2019-09-06 15:44:00,fruit,fruit
6762,2019-09-06 15:44:00,fruit,dairy
6764,2019-09-06 15:45:00,checkout,checkout
6749,2019-09-06 15:45:00,dairy,dairy
6762,2019-09-06 15:45:00,dairy,dairy
6763,2019-09-06 15:45:00,dairy,dairy
6753,2019-09-06 15:45:00,drinks,drinks
6754,2019-09-06 15:45:00,drinks,checkout
6759,2019-09-06 15:45:00,drinks,spices
6761,2019-09-06 15:45:00,drinks,checkout
6769,2019-09-06 15:45:00,drinks,checkout
6771,2019-09-06 15:45:00,entry,dairy
6772,2019-09-06 15:45:00,entry,spices
6773,2019-09-06 15:45:00,entry,dairy
6760,2019-09-06 15:45:00,fruit,dairy
6765,2019-09-06 15:45:00,fruit,fruit
6766,2019-09-06 15:45:00,fruit,fruit
6770,2019-09-06 15:45:00,fruit,fruit
6767,2019-09-06 15:45:00,spices,spices
6768,2019-09-06 15:45:00,spices,spices
6754,2019-09-06 15:46:00,checkout,checkout
6761,2019-09-06 15:46:00,checkout,checkout
6769,2019-09-06 15:46:00,checkout,checkout
6749,2019-09-06 15:46:00,dairy,dairy
6760,2019-09-06 15:46:00,dairy,dairy
6762,2019-09-06 15:46:00,dairy,dairy
6763,2019-09-06 15:46:00,dairy,dairy
6771,2019-09-06 15:46:00,dairy,dairy
6773,2019-09-06 15:46:00,dairy,drinks
6753,2019-09-06 15:46:00,drinks,checkout
6774,2019-09-06 15:46:00,entry,fruit
6775,2019-09-06 15:46:00,entry,dairy
6776,2019-09-06 15:46:00,entry,drinks
6777,2019-09-06 15:46:00,entry,drinks
6765,2019-09-06 15:46:00,fruit,fruit
6766,2019-09-06 15:46:00,fruit,checkout
6770,2019-09-06 15:46:00,fruit,fruit
6759,2019-09-06 15:46:00,spices,checkout
6767,2019-09-06 15:46:00,spices,checkout
6768,2019-09-06 15:46:00,spices,spices
6772,2019-09-06 15:46:00,spices,drinks
6753,2019-09-06 15:47:00,checkout,checkout
6759,2019-09-06 15:47:00,checkout,checkout
6766,2019-09-06 15:47:00,checkout,checkout
6767,2019-09-06 15:47:00,checkout,checkout
6749,2019-09-06 15:47:00,dairy,dairy
6760,2019-09-06 15:47:00,dairy,dairy
6762,2019-09-06 15:47:00,dairy,checkout
6763,2019-09-06 15:47:00,dairy,spices
6771,2019-09-06 15:47:00,dairy,drinks
6775,2019-09-06 15:47:00,dairy,dairy
6772,2019-09-06 15:47:00,drinks,checkout
6773,2019-09-06 15:47:00,drinks,drinks
6776,2019-09-06 15:47:00,drinks,drinks
6777,2019-09-06 15:47:00,drinks,drinks
6765,2019-09-06 15:47:00,fruit,fruit
6770,2019-09-06 15:47:00,fruit,fruit
6774,2019-09-06 15:47:00,fruit,checkout
6768,2019-09-06 15:47:00,spices,dairy
6762,2019-09-06 15:48:00,checkout,checkout
6772,2019-09-06 15:48:00,checkout,checkout
6774,2019-09-06 15:48:00,checkout,checkout
6749,2019-09-06 15:48:00,dairy,checkout
6760,2019-09-06 15:48:00,dairy,spices
6768,2019-09-06 15:48:00,dairy,dairy
6775,2019-09-06 15:48:00,dairy,dairy
6771,2019-09-06 15:48:00,drinks,drinks
6773,2019-09-06 15:48:00,drinks,checkout
6776,2019-09-06 15:48:00,drinks,drinks
6777,2019-09-06 15:48:00,drinks,spices
6778,2019-09-06 15:48:00,entry,fruit
6779,2019-09-06 15:48:00,entry,fruit
6765,2019-09-06 15:48:00,fruit,fruit
6770,2019-09-06 15:48:00,fruit,fruit
6763,2019-09-06 15:48:00,spices,spices
6749,2019-09-06 15:49:00,checkout,checkout
6773,2019-09-06 15:49:00,checkout,checkout
6768,2019-09-06 15:49:00,dairy,dairy
6775,2019-09-06 15:49:00,dairy,checkout
6771,2019-09-06 15:49:00,drinks,drinks
6776,2019-09-06 15:49:00,drinks,drinks
6765,2019-09-06 15:49:00,fruit,fruit
6770,2019-09-06 15:49:00,fruit,fruit
6778,2019-09-06 15:49:00,fruit,fruit
6779,2019-09-06 15:49:00,fruit,fruit
6760,2019-09-06 15:49:00,spices,dairy
6763,2019-09-06 15:49:00,spices,checkout
6777,2019-09-06 15:49:00,spices,spices
6763,2019-09-06 15:50:00,checkout,checkout
6775,2019-09-06 15:50:00,checkout,checkout
6760,2019-09-06 15:50:00,dairy,checkout
6768,2019-09-06 15:50:00,dairy,dairy
6771,2019-09-06 15:50:00,drinks,drinks
6776,2019-09-06 15:50:00,drinks,drinks
6765,2019-09-06 15:50:00,fruit,fruit
6770,2019-09-06 15:50:00,fruit,fruit
6778,2019-09-06 15:50:00,fruit,fruit
6779,2019-09-06 15:50:00,fruit,fruit
6777,2019-09-06 15:50:00,spices,spices
6760,2019-09-06 15:51:00,checkout,checkout
6768,2019-09-06 15:51:00,dairy,dairy
6771,2019-09-06 15:51:00,drinks,drinks
6776,2019-09-06 15:51:00,drinks,drinks
6765,2019-09-06 15:51:00,fruit,fruit
6770,2019-09-06 15:51:00,fruit,drinks
6778,2019-09-06 15:51:00,fruit,checkout
6779,2019-09-06 15:51:00,fruit,dairy
6777,2019-09-06 15:51:00,spices,drinks
6778,2019-09-06 15:52:00,checkout,checkout
6768,2019-09-06 15:52:00,dairy,dairy
6779,2019-09-06 15:52:00,dairy,dairy
6770,2019-09-06 15:52:00,drinks,checkout
6771,2019-09-06 15:52:00,drinks,fruit
6776,2019-09-06 15:52:00,drinks,drinks
6777,2019-09-06 15:52:00,drinks,drinks
6780,2019-09-06 15:52:00,entry,dairy
6781,2019-09-06 15:52:00,entry,spices
6765,2019-09-06 15:52:00,fruit,fruit
6770,2019-09-06 15:53:00,checkout,checkout
6768,2019-09-06 15:53:00,dairy,dairy
6779,2019-09-06 15:53:00,dairy,checkout
6780,2019-09-06 15:53:00,dairy,dairy
6776,2019-09-06 15:53:00,drinks,drinks
6777,2019-09-06 15:53:00,drinks,checkout
6782,2019-09-06 15:53:00,entry,fruit
6783,2019-09-06 15:53:00,entry,fruit
6784,2019-09-06 15:53:00,entry,dairy
6785,2019-09-06 15:53:00,entry,fruit
6765,2019-09-06 15:53:00,fruit,dairy
6771,2019-09-06 15:53:00,fruit,checkout
6781,2019-09-06 15:53:00,spices,fruit
6771,2019-09-06 15:54:00,checkout,checkout
6777,2019-09-06 15:54:00,checkout,checkout
6779,2019-09-06 15:54:00,checkout,checkout
6765,2019-09-06 15:54:00,dairy,dairy
6768,2019-09-06 15:54:00,dairy,dairy
6780,2019-09-06 15:54:00,dairy,dairy
6784,2019-09-06 15:54:00,dairy,dairy
6776,2019-09-06 15:54:00,drinks,checkout
6781,2019-09-06 15:54:00,fruit,fruit
6782,2019-09-06 15:54:00,fruit,fruit
6783,2019-09-06 15:54:00,fruit,fruit
6785,2019-09-06 15:54:00,fruit,fruit
6776,2019-09-06 15:55:00,checkout,checkout
6765,2019-09-06 15:55:00,dairy,dairy
6768,2019-09-06 15:55:00,dairy,dairy
6780,2019-09-06 15:55:00,dairy,dairy
6784,2019-09-06 15:55:00,dairy,dairy
6786,2019-09-06 15:55:00,entry,spices
6787,2019-09-06 15:55:00,entry,fruit
6781,2019-09-06 15:55:00,fruit,dairy
6782,2019-09-06 15:55:00,fruit,fruit
6783,2019-09-06 15:55:00,fruit,fruit
6785,2019-09-06 15:55:00,fruit,fruit
6765,2019-09-06 15:56:00,dairy,fruit
6768,2019-09-06 15:56:00,dairy,checkout
6780,2019-09-06 15:56:00,dairy,dairy
6781,2019-09-06 15:56:00,dairy,checkout
6784,2019-09-06 15:56:00,dairy,dairy
6788,2019-09-06 15:56:00,entry,fruit
6782,2019-09-06 15:56:00,fruit,fruit
6783,2019-09-06 15:56:00,fruit,dairy
6785,2019-09-06 15:56:00,fruit,fruit
6787,2019-09-06 15:56:00,fruit,checkout
6786,2019-09-06 15:56:00,spices,spices
6768,2019-09-06 15:57:00,checkout,checkout
6781,2019-09-06 15:57:00,checkout,checkout
6787,2019-09-06 15:57:00,checkout,checkout
6780,2019-09-06 15:57:00,dairy,dairy
6783,2019-09-06 15:57:00,dairy,dairy
6784,2019-09-06 15:57:00,dairy,drinks
6765,2019-09-06 15:57:00,fruit,fruit
6782,2019-09-06 15:57:00,fruit,drinks
6785,2019-09-06 15:57:00,fruit,drinks
6788,2019-09-06 15:57:00,fruit,checkout
6786,2019-09-06 15:57:00,spices,checkout
6786,2019-09-06 15:58:00,checkout,checkout
6788,2019-09-06 15:58:00,checkout,checkout
6780,2019-09-06 15:58:00,dairy,dairy
6783,2019-09-06 15:58:00,dairy,dairy
6782,2019-09-06 15:58:00,drinks,drinks
6784,2019-09-06 15:58:00,drinks,spices
6785,2019-09-06 15:58:00,drinks,drinks
6789,2019-09-06 15:58:00,entry,fruit
6765,2019-09-06 15:58:00,fruit,fruit
6780,2019-09-06 15:59:00,dairy,dairy
6783,2019-09-06 15:59:00,dairy,dairy
6782,2019-09-06 15:59:00,drinks,checkout
6785,2019-09-06 15:59:00,drinks,fruit
6790,2019-09-06 15:59:00,entry,dairy
6791,2019-09-06 15:59:00,entry,drinks
6792,2019-09-06 15:59:00,entry,spices
6793,2019-09-06 15:59:00,entry,fruit
6794,2019-09-06 15:59:00,entry,dairy
6765,2019-09-06 15:59:00,fruit,fruit
6789,2019-09-06 15:59:00,fruit,checkout
6784,2019-09-06 15:59:00,spices,checkout
6782,2019-09-06 16:00:00,checkout,checkout
6784,2019-09-06 16:00:00,checkout,checkout
6789,2019-09-06 16:00:00,checkout,checkout
6780,2019-09-06 16:00:00,dairy,dairy
6783,2019-09-06 16:00:00,dairy,dairy
6790,2019-09-06 16:00:00,dairy,dairy
6794,2019-09-06 16:00:00,dairy,dairy
6791,2019-09-06 16:00:00,drinks,drinks
6795,2019-09-06 16:00:00,entry,spices
6796,2019-09-06 16:00:00,entry,fruit
6797,2019-09-06 16:00:00,entry,fruit
6765,2019-09-06 16:00:00,fruit,fruit
6785,2019-09-06 16:00:00,fruit,checkout
6793,2019-09-06 16:00:00,fruit,drinks
6792,2019-09-06 16:00:00,spices,drinks
6785,2019-09-06 16:01:00,checkout,checkout
6780,2019-09-06 16:01:00,dairy,dairy
6783,2019-09-06 16:01:00,dairy,drinks
6790,2019-09-06 16:01:00,dairy,dairy
6794,2019-09-06 16:01:00,dairy,dairy
6791,2019-09-06 16:01:00,drinks,drinks
6792,2019-09-06 16:01:00,drinks,checkout
6793,2019-09-06 16:01:00,drinks,spices
6798,2019-09-06 16:01:00,entry,spices
6765,2019-09-06 16:01:00,fruit,fruit
6796,2019-09-06 16:01:00,fruit,fruit
6797,2019-09-06 16:01:00,fruit,fruit
6795,2019-09-06 16:01:00,spices,fruit
6792,2019-09-06 16:02:00,checkout,checkout
6780,2019-09-06 16:02:00,dairy,dairy
6790,2019-09-06 16:02:00,dairy,dairy
6794,2019-09-06 16:02:00,dairy,dairy
6783,2019-09-06 16:02:00,drinks,drinks
6791,2019-09-06 16:02:00,drinks,fruit
6799,2019-09-06 16:02:00,entry,spices
6800,2019-09-06 16:02:00,entry,spices
6801,2019-09-06 16:02:00,entry,fruit
6765,2019-09-06 16:02:00,fruit,checkout
6795,2019-09-06 16:02:00,fruit,fruit
6796,2019-09-06 16:02:00,fruit,fruit
6797,2019-09-06 16:02:00,fruit,checkout
6793,2019-09-06 16:02:00,spices,fruit
6798,2019-09-06 16:02:00,spices,spices
6765,2019-09-06 16:03:00,checkout,checkout
6797,2019-09-06 16:03:00,checkout,checkout
6780,2019-09-06 16:03:00,dairy,dairy
6790,2019-09-06 16:03:00,dairy,dairy
6794,2019-09-06 16:03:00,dairy,dairy
6783,2019-09-06 16:03:00,drinks,checkout
6791,2019-09-06 16:03:00,fruit,fruit
6793,2019-09-06 16:03:00,fruit,fruit
6795,2019-09-06 16:03:00,fruit,checkout
6796,2019-09-06 16:03:00,fruit,fruit
6801,2019-09-06 16:03:00,fruit,checkout
6798,2019-09-06 16:03:00,spices,fruit
6799,2019-09-06 16:03:00,spices,dairy
6800,2019-09-06 16:03:00,spices,dairy
6783,2019-09-06 16:04:00,checkout,checkout
6795,2019-09-06 16:04:00,checkout,checkout
6801,2019-09-06 16:04:00,checkout,checkout
6780,2019-09-06 16:04:00,dairy,dairy
6790,2019-09-06 16:04:00,dairy,dairy
6794,2019-09-06 16:04:00,dairy,dairy
6799,2019-09-06 16:04:00,dairy,dairy
6800,2019-09-06 16:04:00,dairy,fruit
6791,2019-09-06 16:04:00,fruit,fruit
6793,2019-09-06 16:04:00,fruit,checkout
6796,2019-09-06 16:04:00,fruit,fruit
6798,2019-09-06 16:04:00,fruit,fruit
6793,2019-09-06 16:05:00,checkout,checkout
6780,2019-09-06 16:05:00,dairy,checkout
6790,2019-09-06 16:05:00,dairy,dairy
6794,2019-09-06 16:05:00,dairy,dairy
6799,2019-09-06 16:05:00,dairy,checkout
6802,2019-09-06 16:05:00,entry,drinks
6803,2019-09-06 16:05:00,entry,dairy
6804,2019-09-06 16:05:00,entry,spices
6791,2019-09-06 16:05:00,fruit,drinks
6796,2019-09-06 16:05:00,fruit,checkout
6798,2019-09-06 16:05:00,fruit,checkout
6800,2019-09-06 16:05:00,fruit,fruit
6780,2019-09-06 16:06:00,checkout,checkout
6796,2019-09-06 16:06:00,checkout,checkout
6798,2019-09-06 16:06:00,checkout,checkout
6799,2019-09-06 16:06:00,checkout,checkout
6790,2019-09-06 16:06:00,dairy,checkout
6794,2019-09-06 16:06:00,dairy,drinks
6803,2019-09-06 16:06:00,dairy,checkout
6791,2019-09-06 16:06:00,drinks,checkout
6802,2019-09-06 16:06:00,drinks,spices
6800,2019-09-06 16:06:00,fruit,fruit
6804,2019-09-06 16:06:00,spices,checkout
6790,2019-09-06 16:07:00,checkout,checkout
6791,2019-09-06 16:07:00,checkout,checkout
6803,2019-09-06 16:07:00,checkout,checkout
6804,2019-09-06 16:07:00,checkout,checkout
6794,2019-09-06 16:07:00,drinks,fruit
6805,2019-09-06 16:07:00,entry,dairy
6800,2019-09-06 16:07:00,fruit,fruit
6802,2019-09-06 16:07:00,spices,spices
6805,2019-09-06 16:08:00,dairy,dairy
6794,2019-09-06 16:08:00,fruit,fruit
6800,2019-09-06 16:08:00,fruit,checkout
6802,2019-09-06 16:08:00,spices,drinks
6800,2019-09-06 16:09:00,checkout,checkout
6805,2019-09-06 16:09:00,dairy,dairy
6802,2019-09-06 16:09:00,drinks,fruit
6806,2019-09-06 16:09:00,entry,dairy
6807,2019-09-06 16:09:00,entry,drinks
6808,2019-09-06 16:09:00,entry,fruit
6794,2019-09-06 16:09:00,fruit,checkout
6794,2019-09-06 16:10:00,checkout,checkout
6805,2019-09-06 16:10:00,dairy,dairy
6806,2019-09-06 16:10:00,dairy,fruit
6807,2019-09-06 16:10:00,drinks,drinks
6802,2019-09-06 16:10:00,fruit,dairy
6808,2019-09-06 16:10:00,fruit,fruit
6802,2019-09-06 16:11:00,dairy,drinks
6805,2019-09-06 16:11:00,dairy,dairy
6807,2019-09-06 16:11:00,drinks,drinks
6806,2019-09-06 16:11:00,fruit,fruit
6808,2019-09-06 16:11:00,fruit,fruit
6805,2019-09-06 16:12:00,dairy,dairy
6802,2019-09-06 16:12:00,drinks,drinks
6807,2019-09-06 16:12:00,drinks,drinks
6809,2019-09-06 16:12:00,entry,spices
6810,2019-09-06 16:12:00,entry,fruit
6811,2019-09-06 16:12:00,entry,fruit
6806,2019-09-06 16:12:00,fruit,checkout
6808,2019-09-06 16:12:00,fruit,fruit
6806,2019-09-06 16:13:00,checkout,checkout
6805,2019-09-06 16:13:00,dairy,dairy
6802,2019-09-06 16:13:00,drinks,drinks
6807,2019-09-06 16:13:00,drinks,checkout
6812,2019-09-06 16:13:00,entry,dairy
6813,2019-09-06 16:13:00,entry,dairy
6814,2019-09-06 16:13:00,entry,dairy
6815,2019-09-06 16:13:00,entry,fruit
6808,2019-09-06 16:13:00,fruit,checkout
6810,2019-09-06 16:13:00,fruit,fruit
6811,2019-09-06 16:13:00,fruit,fruit
6809,2019-09-06 16:13:00,spices,spices
6807,2019-09-06 16:14:00,checkout,checkout
6808,2019-09-06 16:14:00,checkout,checkout
6805,2019-09-06 16:14:00,dairy,dairy
6812,2019-09-06 16:14:00,dairy,dairy
6813,2019-09-06 16:14:00,dairy,dairy
6814,2019-09-06 16:14:00,dairy,dairy
6802,2019-09-06 16:14:00,drinks,fruit
6816,2019-09-06 16:14:00,entry,fruit
6817,2019-09-06 16:14:00,entry,dairy
6818,2019-09-06 16:14:00,entry,dairy
6810,2019-09-06 16:14:00,fruit,fruit
6811,2019-09-06 16:14:00,fruit,fruit
6815,2019-09-06 16:14:00,fruit,fruit
6809,2019-09-06 16:14:00,spices,spices
6805,2019-09-06 16:15:00,dairy,dairy
6812,2019-09-06 16:15:00,dairy,dairy
6813,2019-09-06 16:15:00,dairy,dairy
6814,2019-09-06 16:15:00,dairy,dairy
6817,2019-09-06 16:15:00,dairy,dairy
6818,2019-09-06 16:15:00,dairy,fruit
6819,2019-09-06 16:15:00,entry,dairy
6820,2019-09-06 16:15:00,entry,dairy
6821,2019-09-06 16:15:00,entry,drinks
6802,2019-09-06 16:15:00,fruit,fruit
6810,2019-09-06 16:15:00,fruit,fruit
6811,2019-09-06 16:15:00,fruit,drinks
6815,2019-09-06 16:15:00,fruit,fruit
6816,2019-09-06 16:15:00,fruit,fruit
6809,2019-09-06 16:15:00,spices,dairy
6805,2019-09-06 16:16:00,dairy,dairy
6809,2019-09-06 16:16:00,dairy,dairy
6812,2019-09-06 16:16:00,dairy,dairy
6813,2019-09-06 16:16:00,dairy,dairy
6814,2019-09-06 16:16:00,dairy,dairy
6817,2019-09-06 16:16:00,dairy,dairy
6819,2019-09-06 16:16:00,dairy,checkout
6820,2019-09-06 16:16:00,dairy,dairy
6811,2019-09-06 16:16:00,drinks,spices
6821,2019-09-06 16:16:00,drinks,checkout
6822,2019-09-06 16:16:00,entry,drinks
6823,2019-09-06 16:16:00,entry,dairy
6824,2019-09-06 16:16:00,entry,fruit
6825,2019-09-06 16:16:00,entry,dairy
6826,2019-09-06 16:16:00,entry,fruit
6827,2019-09-06 16:16:00,entry,spices
6802,2019-09-06 16:16:00,fruit,drinks
6810,2019-09-06 16:16:00,fruit,spices
6815,2019-09-06 16:16:00,fruit,dairy
6816,2019-09-06 16:16:00,fruit,fruit
6818,2019-09-06 16:16:00,fruit,fruit
6819,2019-09-06 16:17:00,checkout,checkout
6821,2019-09-06 16:17:00,checkout,checkout
6805,2019-09-06 16:17:00,dairy,drinks
6809,2019-09-06 16:17:00,dairy,spices
6812,2019-09-06 16:17:00,dairy,dairy
6813,2019-09-06 16:17:00,dairy,dairy
6814,2019-09-06 16:17:00,dairy,fruit
6815,2019-09-06 16:17:00,dairy,dairy
6817,2019-09-06 16:17:00,dairy,dairy
6820,2019-09-06 16:17:00,dairy,dairy
6823,2019-09-06 16:17:00,dairy,checkout
6825,2019-09-06 16:17:00,dairy,drinks
6802,2019-09-06 16:17:00,drinks,drinks
6822,2019-09-06 16:17:00,drinks,checkout
6816,2019-09-06 16:17:00,fruit,fruit
6818,2019-09-06 16:17:00,fruit,fruit
6824,2019-09-06 16:17:00,fruit,fruit
6826,2019-09-06 16:17:00,fruit,drinks
6810,2019-09-06 16:17:00,spices,spices
6811,2019-09-06 16:17:00,spices,dairy
6827,2019-09-06 16:17:00,spices,checkout
6822,2019-09-06 16:18:00,checkout,checkout
6823,2019-09-06 16:18:00,checkout,checkout
6827,2019-09-06 16:18:00,checkout,checkout
6811,2019-09-06 16:18:00,dairy,dairy
6812,2019-09-06 16:18:00,dairy,dairy
6813,2019-09-06 16:18:00,dairy,dairy
6815,2019-09-06 16:18:00,dairy,drinks
6817,2019-09-06 16:18:00,dairy,dairy
6820,2019-09-06 16:18:00,dairy,fruit
6802,2019-09-06 16:18:00,drinks,checkout
6805,2019-09-06 16:18:00,drinks,drinks
6825,2019-09-06 16:18:00,drinks,drinks
6826,2019-09-06 16:18:00,drinks,drinks
6828,2019-09-06 16:18:00,entry,fruit
6829,2019-09-06 16:18:00,entry,fruit
6830,2019-09-06 16:18:00,entry,spices
6814,2019-09-06 16:18:00,fruit,fruit
6816,2019-09-06 16:18:00,fruit,fruit
6818,2019-09-06 16:18:00,fruit,checkout
6824,2019-09-06 16:18:00,fruit,fruit
6809,2019-09-06 16:18:00,spices,spices
6810,2019-09-06 16:18:00,spices,checkout
6802,2019-09-06 16:19:00,checkout,checkout
6810,2019-09-06 16:19:00,checkout,checkout
6818,2019-09-06 16:19:00,checkout,checkout
6811,2019-09-06 16:19:00,dairy,checkout
6812,2019-09-06 16:19:00,dairy,dairy
6813,2019-09-06 16:19:00,dairy,dairy
6817,2019-09-06 16:19:00,dairy,spices
6805,2019-09-06 16:19:00,drinks,drinks
6815,2019-09-06 16:19:00,drinks,drinks
6825,2019-09-06 16:19:00,drinks,drinks
6826,2019-09-06 16:19:00,drinks,drinks
6831,2019-09-06 16:19:00,entry,dairy
6814,2019-09-06 16:19:00,fruit,fruit
6816,2019-09-06 16:19:00,fruit,fruit
6820,2019-09-06 16:19:00,fruit,fruit
6824,2019-09-06 16:19:00,fruit,fruit
6828,2019-09-06 16:19:00,fruit,checkout
6829,2019-09-06 16:19:00,fruit,fruit
6809,2019-09-06 16:19:00,spices,spices
